CustomerID,Age,Gender,Location,ProductType,PurchaseCount,TotalSpend,AveragePurchaseValue,EngagementScore,FollowDuration,PreferredChannel,CustomerCost,CustomerProfitabilityScore,ROAS,ROI,RFMScore,AverageRFM,Persona,OperatingExpenses,AdditionalCosts,GrossProfit,GrossProfitMargin,OperatingProfit,OperatingProfitMargin,NetProfit,NetProfitMargin,CLTV,LastPurchaseDate,SubscriptionStartDate,SubscriptionEndDate,IsActive,MarketingSpend,ProductCost,SalesRevenue,CustomerAcquisitionDate,CustomerExitDate,CustomerRetentionPeriod,CPA,NumberOfTransactions,CompletionRate
270,49,Other,Europe,Ring,7,1345,192.1428571,4.244270546,24,Facebook,772.5,572.5,13.45,0.741100324,144,3,Engaged,269,134.5,672.5,50,403.5,30,269,20,4035,07/02/2023,14/07/2022,,TRUE,138.9519311,672.5,1345,03/11/2020,,27.53333333,138.9519311,7,0.6
271,26,Other,Europe,Necklace,2,160,80,7.041437427,3,Instagram,180,-20,1.6,-0.111111111,511,2.333333333,Engaged,32,16,80,50,48,30,32,20,480,19/12/2022,06/07/2022,,TRUE,87.14672626,80,160,12/12/2021,,12.4,87.14672626,2,0.6
272,58,Other,Europe,Ring,2,1252,626,3.435795478,11,LinkedIn,726,526,12.52,0.724517906,414,3,Engaged,250.4,125.2,626,50,375.6,30,250.4,20,3756,21/01/2024,26/06/2022,24/06/2023,FALSE,69.51665172,626,1252,19/06/2021,24/06/2023,31.53333333,69.51665172,2,0.6
273,52,Other,Europe,Necklace,8,1089,136.125,1.731066713,17,Facebook,644.5,444.5,10.89,0.689681924,243,3,Engaged,217.8,108.9,544.5,50,326.7,30,217.8,20,3267,06/07/2023,11/05/2022,,TRUE,98.93925374,544.5,1089,21/06/2020,,37,98.93925374,8,0.6
274,36,Male,Europe,Earrings,2,784,392,9.933236159,23,Instagram,492,292,7.84,0.593495935,112,1.333333333,Standard,156.8,78.4,392,50,235.2,30,156.8,20,2352,16/05/2022,07/08/2022,13/12/2023,FALSE,124.1641452,392,784,30/03/2022,13/12/2023,1.566666667,124.1641452,2,0.6
275,33,Female,North America,Ring,9,255,28.33333333,2.405813571,3,Facebook,227.5,27.5,2.55,0.120879121,551,3.666666667,Engaged,51,25.5,127.5,50,76.5,30,51,20,765,16/09/2022,25/05/2022,,TRUE,99.25690708,127.5,255,05/08/2020,,25.73333333,99.25690708,9,0.6
276,20,Male,Asia,Ring,1,1501,1501,9.895788946,8,Facebook,850.5,650.5,15.01,0.764844209,414,3,Engaged,300.2,150.1,750.5,50,450.3,30,300.2,20,4503,18/04/2022,31/08/2022,,TRUE,98.31808633,750.5,1501,06/12/2020,,16.6,98.31808633,1,0.6
277,37,Other,North America,Earrings,9,1745,193.8888889,9.795519393,20,Instagram,972.5,772.5,17.45,0.794344473,255,4,Premium,349,174.5,872.5,50,523.5,30,349,20,5235,28/11/2022,21/09/2022,,TRUE,133.8230421,872.5,1745,18/07/2021,,16.6,133.8230421,9,0.6
278,41,Male,Europe,Earrings,1,1904,1904,8.144362935,4,Instagram,1052,852,19.04,0.809885932,515,3.666666667,Engaged,380.8,190.4,952,50,571.2,30,380.8,20,5712,17/07/2022,29/08/2022,,TRUE,86.14037791,952,1904,03/07/2022,,0.466666667,86.14037791,1,0.6
279,50,Other,Middle East,Earrings,2,1022,511,6.934806659,21,Instagram,611,411,10.22,0.672667758,113,1.666666667,Standard,204.4,102.2,511,50,306.6,30,204.4,20,3066,28/01/2024,03/06/2022,,TRUE,135.9794675,511,1022,14/11/2020,,39,135.9794675,2,0.6
280,41,Other,Middle East,Ring,6,967,161.1666667,6.200263452,22,Facebook,583.5,383.5,9.67,0.657240788,133,2.333333333,Engaged,193.4,96.7,483.5,50,290.1,30,193.4,20,2901,03/11/2022,02/10/2022,,TRUE,90.6804801,483.5,967,07/07/2022,,3.966666667,90.6804801,6,0.6
281,28,Male,Europe,Bracelet,6,1002,167,8.794913908,7,Facebook,601,401,10.02,0.667221298,433,3.333333333,Engaged,200.4,100.2,501,50,300.6,30,200.4,20,3006,18/08/2022,16/04/2022,,TRUE,82.82331057,501,1002,05/11/2020,,21.7,82.82331057,6,0.6
282,25,Other,Europe,Bracelet,1,1913,1913,3.604955695,14,LinkedIn,1056.5,856.5,19.13,0.810695693,315,3,Engaged,382.6,191.3,956.5,50,573.9,30,382.6,20,5739,18/05/2023,22/06/2022,,TRUE,95.39899112,956.5,1913,31/07/2021,,21.86666667,95.39899112,1,0.6
283,53,Female,Middle East,Bracelet,7,1709,244.1428571,5.209130912,14,Facebook,954.5,754.5,17.09,0.790466213,345,4,Premium,341.8,170.9,854.5,50,512.7,30,341.8,20,5127,08/09/2022,16/04/2022,,TRUE,126.2446959,854.5,1709,04/11/2021,,10.26666667,126.2446959,7,0.6
284,55,Other,North America,Ring,8,1098,137.25,6.574509724,4,Instagram,649,449,10.98,0.69183359,543,4,Premium,219.6,109.8,549,50,329.4,30,219.6,20,3294,02/06/2022,17/09/2022,,TRUE,62.60020279,549,1098,22/09/2021,,8.433333333,62.60020279,8,0.6
285,57,Female,North America,Earrings,2,1560,780,4.700714283,16,Facebook,880,680,15.6,0.772727273,314,2.666666667,Engaged,312,156,780,50,468,30,312,20,4680,07/08/2022,07/09/2022,,TRUE,69.64192159,780,1560,03/12/2021,,8.233333333,69.64192159,2,0.6
286,37,Female,Europe,Ring,8,1074,134.25,4.847378087,24,LinkedIn,637,437,10.74,0.686028257,143,2.666666667,Engaged,214.8,107.4,537,50,322.2,30,214.8,20,3222,11/02/2024,03/07/2022,,TRUE,145.1444826,537,1074,01/12/2020,,38.9,145.1444826,8,0.6
287,52,Other,North America,Earrings,9,1330,147.7777778,3.972562008,22,LinkedIn,765,565,13.3,0.738562092,154,3.333333333,Engaged,266,133,665,50,399,30,266,20,3990,28/12/2023,03/09/2022,,TRUE,67.54916274,665,1330,22/05/2022,,19.5,67.54916274,9,0.6
288,42,Male,Middle East,Ring,6,487,81.16666667,6.07808635,1,Instagram,343.5,143.5,4.87,0.41775837,531,3,Engaged,97.4,48.7,243.5,50,146.1,30,97.4,20,1461,17/11/2023,30/07/2022,,TRUE,106.7727318,243.5,487,15/09/2020,,38.6,106.7727318,6,0.6
289,52,Female,North America,Ring,5,1603,320.6,8.655170752,17,Instagram,901.5,701.5,16.03,0.778147532,234,3,Engaged,320.6,160.3,801.5,50,480.9,30,320.6,20,4809,25/12/2023,12/08/2022,,TRUE,107.9314467,801.5,1603,27/01/2022,,23.23333333,107.9314467,5,0.6
290,42,Male,Europe,Earrings,9,1914,212.6666667,2.813755402,10,LinkedIn,1057,857,19.14,0.810785241,455,4.666666667,Premium,382.8,191.4,957,50,574.2,30,382.8,20,5742,03/06/2023,03/09/2022,,TRUE,98.96244621,957,1914,20/03/2021,,26.83333333,98.96244621,9,0.6
291,46,Female,Middle East,Bracelet,9,986,109.5555556,9.409897349,22,LinkedIn,593,393,9.86,0.662731872,153,3,Engaged,197.2,98.6,493,50,295.8,30,197.2,20,2958,05/06/2023,15/05/2022,,TRUE,114.4745249,493,986,26/04/2021,,25.66666667,114.4745249,9,0.6
292,35,Other,North America,Earrings,1,937,937,7.201788884,16,LinkedIn,568.5,368.5,9.37,0.64819701,313,2.333333333,Engaged,187.4,93.7,468.5,50,281.1,30,187.4,20,2811,22/07/2022,08/05/2022,,TRUE,72.98267258,468.5,937,27/08/2021,,10.96666667,72.98267258,1,0.6
293,63,Other,Asia,Necklace,3,1463,487.6666667,8.409458914,16,Instagram,831.5,631.5,14.63,0.759470836,324,3,Engaged,292.6,146.3,731.5,50,438.9,30,292.6,20,4389,19/12/2022,30/06/2022,,TRUE,105.2662268,731.5,1463,06/08/2020,,28.83333333,105.2662268,3,0.6
294,35,Female,Middle East,Necklace,9,1992,221.3333333,6.005716234,8,LinkedIn,1096,896,19.92,0.817518248,455,4.666666667,Premium,398.4,199.2,996,50,597.6,30,398.4,20,5976,22/11/2022,11/04/2022,,TRUE,87.21732552,996,1992,28/09/2020,,26.16666667,87.21732552,9,0.6
295,19,Other,Middle East,Earrings,2,439,219.5,8.015650313,7,LinkedIn,319.5,119.5,4.39,0.374021909,411,2,Engaged,87.8,43.9,219.5,50,131.7,30,87.8,20,1317,30/07/2022,16/08/2022,,TRUE,116.166726,219.5,439,22/02/2022,,5.266666667,116.166726,2,0.6
296,52,Female,Asia,Ring,4,303,75.75,1.145803576,6,Instagram,251.5,51.5,3.03,0.204771372,521,2.666666667,Engaged,60.6,30.3,151.5,50,90.9,30,60.6,20,909,01/09/2023,26/05/2022,08/01/2023,FALSE,64.12235434,151.5,303,29/08/2021,08/01/2023,24.43333333,64.12235434,4,0.6
297,33,Other,Asia,Necklace,4,260,65,8.365423823,16,Facebook,230,30,2.6,0.130434783,321,2,Engaged,52,26,130,50,78,30,52,20,780,26/07/2023,04/09/2022,,TRUE,107.0877417,130,260,27/08/2021,,23.26666667,107.0877417,4,0.6
298,58,Male,Middle East,Necklace,2,1663,831.5,1.361249732,20,Facebook,931.5,731.5,16.63,0.785292539,215,2.666666667,Engaged,332.6,166.3,831.5,50,498.9,30,332.6,20,4989,17/07/2022,20/04/2022,,TRUE,68.52703554,831.5,1663,15/02/2022,,5.066666667,68.52703554,2,0.6
299,53,Other,Asia,Ring,3,491,163.6666667,9.009220387,16,LinkedIn,345.5,145.5,4.91,0.421128799,321,2,Engaged,98.2,49.1,245.5,50,147.3,30,98.2,20,1473,09/09/2022,17/08/2022,,TRUE,77.86430631,245.5,491,18/07/2022,,1.766666667,77.86430631,3,0.6
300,50,Male,Europe,Ring,3,868,289.3333333,9.927664725,7,Facebook,534,334,8.68,0.625468165,422,2.666666667,Engaged,173.6,86.8,434,50,260.4,30,173.6,20,2604,13/03/2023,06/08/2022,,TRUE,71.87098003,434,868,05/02/2022,,13.36666667,71.87098003,3,0.6
301,21,Other,Europe,Bracelet,1,1800,1800,3.64660716,9,Facebook,1000,800,18,0.8,415,3.333333333,Engaged,360,180,900,50,540,30,360,20,5400,15/03/2024,27/08/2022,04/02/2023,FALSE,68.28377799,900,1800,26/05/2021,04/02/2023,34.13333333,68.28377799,1,0.6
302,50,Male,Europe,Ring,6,674,112.3333333,2.892867007,14,Facebook,437,237,6.74,0.542334096,332,2.666666667,Engaged,134.8,67.4,337,50,202.2,30,134.8,20,2022,19/09/2022,29/04/2022,,TRUE,132.5710952,337,674,08/11/2020,,22.66666667,132.5710952,6,0.6
303,31,Other,Middle East,Earrings,8,633,79.125,7.888270275,11,Facebook,416.5,216.5,6.33,0.519807923,442,3.333333333,Engaged,126.6,63.3,316.5,50,189.9,30,126.6,20,1899,29/03/2024,14/04/2022,,TRUE,78.57075677,316.5,633,10/11/2021,,29,78.57075677,8,0.6
304,38,Male,Asia,Earrings,3,1193,397.6666667,3.277237068,14,LinkedIn,696.5,496.5,11.93,0.712849964,323,2.666666667,Engaged,238.6,119.3,596.5,50,357.9,30,238.6,20,3579,19/02/2024,16/05/2022,,TRUE,142.7123782,596.5,1193,12/12/2020,,38.8,142.7123782,3,0.6
305,37,Female,Asia,Bracelet,5,992,198.4,8.790061449,7,Facebook,596,396,9.92,0.66442953,433,3.333333333,Engaged,198.4,99.2,496,50,297.6,30,198.4,20,2976,17/09/2022,22/09/2022,,TRUE,146.9926525,496,992,29/04/2021,,16.86666667,146.9926525,5,0.6
306,25,Female,North America,Necklace,1,504,504,1.925583329,1,Facebook,352,152,5.04,0.431818182,512,2.666666667,Engaged,100.8,50.4,252,50,151.2,30,100.8,20,1512,10/11/2023,24/08/2022,,TRUE,107.126047,252,504,15/08/2021,,27.23333333,107.126047,1,0.6
307,24,Male,North America,Necklace,7,707,101,2.133596767,13,Instagram,453.5,253.5,7.07,0.558985667,342,3,Engaged,141.4,70.7,353.5,50,212.1,30,141.4,20,2121,12/05/2023,01/06/2022,,TRUE,64.30011227,353.5,707,24/09/2021,,19.83333333,64.30011227,7,0.6
308,20,Other,Asia,Ring,1,1798,1798,9.812363996,20,LinkedIn,999,799,17.98,0.7997998,215,2.666666667,Engaged,359.6,179.8,899,50,539.4,30,359.6,20,5394,11/01/2023,28/09/2022,,TRUE,87.45482434,899,1798,05/08/2022,,5.3,87.45482434,1,0.6
309,34,Male,Asia,Earrings,9,1714,190.4444444,7.064550084,3,Instagram,957,757,17.14,0.791013584,555,5,Premium,342.8,171.4,857,50,514.2,30,342.8,20,5142,26/08/2023,17/07/2022,18/07/2023,FALSE,129.7732263,857,1714,06/01/2021,18/07/2023,32.06666667,129.7732263,9,0.6
310,50,Other,Asia,Necklace,8,1640,205,8.62198502,20,Instagram,920,720,16.4,0.782608696,245,3.666666667,Engaged,328,164,820,50,492,30,328,20,4920,06/05/2023,04/07/2022,,TRUE,86.73907287,820,1640,05/12/2021,,17.23333333,86.73907287,8,0.6
311,29,Female,Middle East,Bracelet,7,927,132.4285714,3.918964396,4,LinkedIn,563.5,363.5,9.27,0.645075421,543,4,Premium,185.4,92.7,463.5,50,278.1,30,185.4,20,2781,22/08/2022,26/07/2022,,TRUE,58.70172183,463.5,927,13/02/2021,,18.5,58.70172183,7,0.6
312,39,Other,Asia,Bracelet,7,1243,177.5714286,7.088353746,11,Facebook,721.5,521.5,12.43,0.722799723,444,4,Premium,248.6,124.3,621.5,50,372.9,30,248.6,20,3729,21/10/2022,03/05/2022,,TRUE,105.6784911,621.5,1243,02/07/2020,,28.03333333,105.6784911,7,0.6
313,39,Female,North America,Earrings,5,1937,387.4,6.348176446,2,Instagram,1068.5,868.5,19.37,0.812821713,535,4.333333333,Premium,387.4,193.7,968.5,50,581.1,30,387.4,20,5811,15/05/2023,29/06/2022,26/01/2024,FALSE,134.5120851,968.5,1937,19/04/2022,26/01/2024,13.03333333,134.5120851,5,0.6
314,63,Other,Middle East,Bracelet,5,789,157.8,6.428351081,14,LinkedIn,494.5,294.5,7.89,0.595551062,332,2.666666667,Engaged,157.8,78.9,394.5,50,236.7,30,157.8,20,2367,09/01/2024,14/09/2022,,TRUE,129.5926387,394.5,789,22/04/2021,,33.06666667,129.5926387,5,0.6
315,47,Other,Asia,Bracelet,5,1811,362.2,7.142792136,12,Facebook,1005.5,805.5,18.11,0.801093983,335,3.666666667,Engaged,362.2,181.1,905.5,50,543.3,30,362.2,20,5433,12/05/2022,07/08/2022,,TRUE,67.51231401,905.5,1811,26/04/2021,,12.7,67.51231401,5,0.6
316,55,Other,North America,Earrings,1,1001,1001,6.178232558,17,LinkedIn,600.5,400.5,10.01,0.666944213,213,2,Engaged,200.2,100.1,500.5,50,300.3,30,200.2,20,3003,26/02/2024,07/06/2022,,TRUE,117.2764614,500.5,1001,02/04/2021,,35.33333333,117.2764614,1,0.6
317,55,Male,Middle East,Ring,8,1340,167.5,4.861561324,12,Instagram,770,570,13.4,0.74025974,344,3.666666667,Engaged,268,134,670,50,402,30,268,20,4020,13/07/2023,15/08/2022,18/01/2024,FALSE,72.05042634,670,1340,17/01/2021,18/01/2024,30.23333333,72.05042634,8,0.6
318,62,Male,Asia,Ring,1,155,155,3.483304249,12,Facebook,177.5,-22.5,1.55,-0.126760563,311,1.666666667,Standard,31,15.5,77.5,50,46.5,30,31,20,465,23/07/2023,01/08/2022,22/10/2023,FALSE,71.82075346,77.5,155,23/07/2021,22/10/2023,24.33333333,71.82075346,1,0.6
319,25,Female,Asia,Bracelet,4,465,116.25,7.917231978,1,Facebook,332.5,132.5,4.65,0.398496241,521,2.666666667,Engaged,93,46.5,232.5,50,139.5,30,93,20,1395,19/04/2023,02/08/2022,28/08/2023,FALSE,137.4071773,232.5,465,20/05/2022,28/08/2023,11.13333333,137.4071773,4,0.6
320,44,Female,Asia,Ring,9,1822,202.4444444,3.03645187,13,LinkedIn,1011,811,18.22,0.802176063,355,4.333333333,Premium,364.4,182.2,911,50,546.6,30,364.4,20,5466,01/05/2022,23/04/2022,,TRUE,74.96689527,911,1822,17/06/2020,,22.76666667,74.96689527,9,0.6
321,44,Male,Middle East,Ring,9,1627,180.7777778,7.231188755,14,Facebook,913.5,713.5,16.27,0.78106185,355,4.333333333,Premium,325.4,162.7,813.5,50,488.1,30,325.4,20,4881,08/02/2024,18/04/2022,,TRUE,76.32473465,813.5,1627,27/02/2022,,23.7,76.32473465,9,0.6
322,51,Female,North America,Bracelet,5,1867,373.4,3.099995404,24,Instagram,1033.5,833.5,18.67,0.806482825,135,3,Engaged,373.4,186.7,933.5,50,560.1,30,373.4,20,5601,17/05/2022,19/05/2022,12/03/2023,FALSE,50.06533908,933.5,1867,25/07/2020,12/03/2023,22.03333333,50.06533908,5,0.6
323,38,Male,North America,Ring,4,1890,472.5,6.62797153,2,Instagram,1045,845,18.9,0.80861244,525,4,Premium,378,189,945,50,567,30,378,20,5670,25/11/2022,04/05/2022,06/10/2023,FALSE,137.0669034,945,1890,25/01/2022,06/10/2023,10.13333333,137.0669034,4,0.6
324,47,Other,Europe,Bracelet,3,554,184.6666667,7.723704404,12,Instagram,377,177,5.54,0.469496021,322,2.333333333,Engaged,110.8,55.4,277,50,166.2,30,110.8,20,1662,09/04/2023,21/07/2022,,TRUE,129.2594813,277,554,05/05/2022,,11.3,129.2594813,3,0.6
325,50,Female,Asia,Necklace,3,203,67.66666667,2.968425,21,LinkedIn,201.5,1.5,2.03,0.007444169,121,1.333333333,Standard,40.6,20.3,101.5,50,60.9,30,40.6,20,609,24/10/2023,01/05/2022,06/07/2023,FALSE,112.7328935,101.5,203,27/11/2020,06/07/2023,35.36666667,112.7328935,3,0.6
326,45,Female,Europe,Earrings,5,176,35.2,1.539489708,16,Facebook,188,-12,1.76,-0.063829787,331,2.333333333,Engaged,35.2,17.6,88,50,52.8,30,35.2,20,528,21/06/2023,13/04/2022,,TRUE,125.0265764,88,176,10/09/2020,,33.8,125.0265764,5,0.6
327,64,Male,Europe,Earrings,1,329,329,2.178763687,4,Facebook,264.5,64.5,3.29,0.243856333,511,2.333333333,Engaged,65.8,32.9,164.5,50,98.7,30,65.8,20,987,17/01/2023,10/09/2022,,TRUE,65.20485674,164.5,329,29/10/2021,,14.83333333,65.20485674,1,0.6
328,50,Female,North America,Ring,5,1381,276.2,6.453972705,8,Facebook,790.5,590.5,13.81,0.746995572,434,3.666666667,Engaged,276.2,138.1,690.5,50,414.3,30,276.2,20,4143,06/05/2022,08/05/2022,,TRUE,95.83235946,690.5,1381,30/03/2022,,1.233333333,95.83235946,5,0.6
329,22,Female,Middle East,Ring,6,1387,231.1666667,8.645017656,2,Instagram,793.5,593.5,13.87,0.747952111,534,4,Premium,277.4,138.7,693.5,50,416.1,30,277.4,20,4161,21/11/2022,27/07/2022,,TRUE,85.12193873,693.5,1387,02/01/2021,,22.93333333,85.12193873,6,0.6
330,36,Other,Middle East,Ring,7,430,61.42857143,1.404971391,10,Facebook,315,115,4.3,0.365079365,441,3,Engaged,86,43,215,50,129,30,86,20,1290,11/01/2023,16/07/2022,,TRUE,59.37765263,215,430,16/09/2021,,16.06666667,59.37765263,7,0.6
331,21,Female,North America,Earrings,9,1305,145,7.607361331,9,Instagram,752.5,552.5,13.05,0.734219269,454,4.333333333,Premium,261,130.5,652.5,50,391.5,30,261,20,3915,09/12/2023,16/05/2022,,TRUE,98.61304852,652.5,1305,25/08/2020,,40.03333333,98.61304852,9,0.6
332,52,Other,Middle East,Necklace,3,992,330.6666667,4.071867814,23,Facebook,596,396,9.92,0.66442953,123,2,Engaged,198.4,99.2,496,50,297.6,30,198.4,20,2976,18/01/2023,23/06/2022,14/12/2022,FALSE,142.073965,496,992,09/05/2021,14/12/2022,20.63333333,142.073965,3,0.6
333,34,Male,Europe,Necklace,2,1891,945.5,5.306755329,15,Instagram,1045.5,845.5,18.91,0.808703969,315,3,Engaged,378.2,189.1,945.5,50,567.3,30,378.2,20,5673,03/08/2023,18/06/2022,,TRUE,54.00591191,945.5,1891,25/06/2021,,25.63333333,54.00591191,2,0.6
334,61,Female,Asia,Earrings,3,1673,557.6666667,9.359735949,13,Facebook,936.5,736.5,16.73,0.786438868,325,3.333333333,Engaged,334.6,167.3,836.5,50,501.9,30,334.6,20,5019,06/07/2023,02/09/2022,,TRUE,79.14609135,836.5,1673,12/04/2021,,27.16666667,79.14609135,3,0.6
335,45,Other,North America,Necklace,9,787,87.44444444,3.987743543,23,LinkedIn,493.5,293.5,7.87,0.59473151,152,2.666666667,Engaged,157.4,78.7,393.5,50,236.1,30,157.4,20,2361,28/01/2024,15/08/2022,29/06/2023,FALSE,70.75409362,393.5,787,02/07/2022,29/06/2023,19.16666667,70.75409362,9,0.6
336,47,Male,Asia,Earrings,7,126,18,5.188032405,17,LinkedIn,163,-37,1.26,-0.226993865,241,2.333333333,Engaged,25.2,12.6,63,50,37.8,30,25.2,20,378,07/09/2023,03/07/2022,,TRUE,73.81466537,63,126,04/01/2021,,32.53333333,73.81466537,7,0.6
337,46,Female,Middle East,Necklace,9,1399,155.4444444,1.123141733,16,Instagram,799.5,599.5,13.99,0.749843652,354,4,Premium,279.8,139.9,699.5,50,419.7,30,279.8,20,4197,08/10/2023,21/05/2022,,TRUE,140.8434552,699.5,1399,13/10/2021,,24.16666667,140.8434552,9,0.6
338,63,Male,Asia,Bracelet,2,1775,887.5,1.73438848,2,Instagram,987.5,787.5,17.75,0.797468354,515,3.666666667,Engaged,355,177.5,887.5,50,532.5,30,355,20,5325,18/10/2022,18/07/2022,,TRUE,96.80690542,887.5,1775,02/01/2022,,9.633333333,96.80690542,2,0.6
339,23,Female,Middle East,Bracelet,5,398,79.6,3.32732432,20,Facebook,299,99,3.98,0.331103679,231,2,Engaged,79.6,39.8,199,50,119.4,30,79.6,20,1194,28/05/2022,20/05/2022,,TRUE,96.62994129,199,398,16/11/2020,,18.6,96.62994129,5,0.6
340,52,Male,Middle East,Earrings,4,1056,264,1.250670167,20,Facebook,628,428,10.56,0.681528662,223,2.333333333,Engaged,211.2,105.6,528,50,316.8,30,211.2,20,3168,03/09/2023,22/09/2022,03/04/2024,FALSE,126.0575642,528,1056,11/12/2020,03/04/2024,33.2,126.0575642,4,0.6
341,58,Male,Europe,Necklace,2,898,449,6.682377934,14,LinkedIn,549,349,8.98,0.635701275,312,2,Engaged,179.6,89.8,449,50,269.4,30,179.6,20,2694,26/04/2022,13/05/2022,,TRUE,65.4492204,449,898,28/11/2021,,4.966666667,65.4492204,2,0.6
342,54,Other,Middle East,Ring,9,1214,134.8888889,4.837585211,3,Facebook,707,507,12.14,0.717114569,553,4.333333333,Premium,242.8,121.4,607,50,364.2,30,242.8,20,3642,28/09/2022,26/04/2022,,TRUE,98.72653541,607,1214,25/10/2021,,11.26666667,98.72653541,9,0.6
343,41,Male,Europe,Necklace,9,579,64.33333333,5.933306825,23,Instagram,389.5,189.5,5.79,0.486521181,152,2.666666667,Engaged,115.8,57.9,289.5,50,173.7,30,115.8,20,1737,15/11/2022,21/09/2022,,TRUE,92.99852141,289.5,579,31/07/2021,,15.73333333,92.99852141,9,0.6
344,46,Female,Europe,Bracelet,6,672,112,2.571824673,12,Instagram,436,236,6.72,0.541284404,332,2.666666667,Engaged,134.4,67.2,336,50,201.6,30,134.4,20,2016,14/09/2022,09/09/2022,,TRUE,109.6910691,336,672,14/01/2022,,8.1,109.6910691,6,0.6
345,63,Female,Europe,Bracelet,6,557,92.83333333,3.663388265,8,Instagram,378.5,178.5,5.57,0.471598415,432,3,Engaged,111.4,55.7,278.5,50,167.1,30,111.4,20,1671,30/07/2023,09/08/2022,,TRUE,149.9557703,278.5,557,12/10/2021,,21.86666667,149.9557703,6,0.6
346,48,Other,North America,Necklace,8,1574,196.75,6.974420274,2,Instagram,887,687,15.74,0.774520857,544,4.333333333,Premium,314.8,157.4,787,50,472.2,30,314.8,20,4722,25/05/2022,24/06/2022,09/11/2023,FALSE,126.9448894,787,1574,03/01/2022,09/11/2023,4.733333333,126.9448894,8,0.6
347,52,Female,North America,Necklace,6,464,77.33333333,9.687724513,4,Instagram,332,132,4.64,0.397590361,531,3,Engaged,92.8,46.4,232,50,139.2,30,92.8,20,1392,17/04/2023,05/07/2022,,TRUE,89.7865703,232,464,03/10/2020,,30.86666667,89.7865703,6,0.6
348,50,Female,Middle East,Ring,1,958,958,1.453750962,14,LinkedIn,579,379,9.58,0.654576857,313,2.333333333,Engaged,191.6,95.8,479,50,287.4,30,191.6,20,2874,09/09/2023,04/08/2022,,TRUE,132.7553052,479,958,28/04/2022,,16.63333333,132.7553052,1,0.6
349,38,Female,Europe,Ring,4,1798,449.5,9.013458888,16,LinkedIn,999,799,17.98,0.7997998,325,3.333333333,Engaged,359.6,179.8,899,50,539.4,30,359.6,20,5394,17/07/2022,24/07/2022,10/09/2023,FALSE,67.07083633,899,1798,21/10/2021,10/09/2023,8.966666667,67.07083633,4,0.6
350,49,Male,North America,Necklace,7,450,64.28571429,6.191930812,19,Instagram,325,125,4.5,0.384615385,241,2.333333333,Engaged,90,45,225,50,135,30,90,20,1350,16/05/2022,04/07/2022,,TRUE,53.04636863,225,450,17/09/2021,,8.033333333,53.04636863,7,0.6
351,40,Male,Europe,Necklace,2,1778,889,6.075276101,2,Facebook,989,789,17.78,0.797775531,515,3.666666667,Engaged,355.6,177.8,889,50,533.4,30,355.6,20,5334,14/01/2023,06/05/2022,,TRUE,70.44483725,889,1778,18/01/2022,,12.03333333,70.44483725,2,0.6
352,50,Female,Asia,Necklace,9,1523,169.2222222,5.502506817,12,Instagram,861.5,661.5,15.23,0.767846779,354,4,Premium,304.6,152.3,761.5,50,456.9,30,304.6,20,4569,24/03/2023,05/06/2022,,TRUE,84.04115561,761.5,1523,18/07/2020,,32.63333333,84.04115561,9,0.6
353,20,Other,Asia,Necklace,8,352,44,1.624546773,14,LinkedIn,276,76,3.52,0.275362319,341,2.666666667,Engaged,70.4,35.2,176,50,105.6,30,70.4,20,1056,19/08/2023,10/05/2022,,TRUE,101.0580757,176,352,27/07/2020,,37.26666667,101.0580757,8,0.6
354,35,Male,Asia,Earrings,8,880,110,1.808891666,6,Instagram,540,340,8.8,0.62962963,542,3.666666667,Engaged,176,88,440,50,264,30,176,20,2640,05/02/2023,21/08/2022,,TRUE,111.5129141,440,880,25/11/2020,,26.73333333,111.5129141,8,0.6
355,42,Other,Middle East,Necklace,7,902,128.8571429,6.408208051,13,LinkedIn,551,351,9.02,0.637023593,343,3.333333333,Engaged,180.4,90.2,451,50,270.6,30,180.4,20,2706,07/10/2022,24/09/2022,25/11/2022,FALSE,141.0605717,451,902,19/03/2021,25/11/2022,18.9,141.0605717,7,0.6
356,59,Female,Europe,Ring,4,1111,277.75,4.068627143,4,LinkedIn,655.5,455.5,11.11,0.694889397,523,3.333333333,Engaged,222.2,111.1,555.5,50,333.3,30,222.2,20,3333,07/12/2023,16/07/2022,19/01/2024,FALSE,100.985401,555.5,1111,04/10/2020,19/01/2024,38.63333333,100.985401,4,0.6
357,48,Female,Asia,Bracelet,2,558,279,9.255412599,22,Instagram,379,179,5.58,0.472295515,112,1.333333333,Standard,111.6,55.8,279,50,167.4,30,111.6,20,1674,17/07/2022,21/04/2022,27/01/2024,FALSE,100.1275645,279,558,27/04/2021,27/01/2024,14.86666667,100.1275645,2,0.6
358,20,Male,North America,Earrings,3,1822,607.3333333,4.659314836,18,Instagram,1011,811,18.22,0.802176063,225,3,Engaged,364.4,182.2,911,50,546.6,30,364.4,20,5466,09/03/2024,01/06/2022,,TRUE,55.02430098,911,1822,26/10/2021,,28.83333333,55.02430098,3,0.6
359,57,Female,Asia,Necklace,6,1016,169.3333333,2.289533128,12,Facebook,608,408,10.16,0.671052632,333,3,Engaged,203.2,101.6,508,50,304.8,30,203.2,20,3048,03/08/2022,25/08/2022,,TRUE,53.49115527,508,1016,23/04/2022,,3.4,53.49115527,6,0.6
